source_type,external_id,main_category,sub_category,title,description,provider_name,instructor_name,difficulty_level,semester,url,thumbnail_url,syllabus_url,content_type,view_count,popular_score
KOCW,c7d9cfebea954a24,공학,소프트웨어공학,딥러닝과 머신러닝으로 문제해결하기,"딥러닝과 머신러닝의 기본 모델을 학습함으로써 머신러닝과 딥러닝의 차이를 학습하고, 적시적소에 활용할 수 있는 기초 역량을 함양한다
키워드: 딥러닝,머신러닝,인공지능,모델 기초,문제해결",국립군산대학교,최승호,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=c7d9cfebea954a24&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538798.jpg,http://www.kocw.net/home/common/contents/syllabus/1538798_20260127104719367.pdf,video,1754,
KOCW,950abc12e2e19bb6,공학,컴퓨터공학,인터넷과 미래 네트워크 기술,"인터넷과 미래 네트워크 기술 전반(기초 레벨)
키워드: 네트워크,프로토콜,OSI 7,라우팅,5G",국립군산대학교,정길화,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=950abc12e2e19bb6&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538789.jpg,http://www.kocw.net/home/common/contents/syllabus/1538789_202601271046155.pdf,video,931,
KOCW,c0edd79113aa1e83,공학,컴퓨터과학,컴퓨터과학과 코딩(심화),"파이썬의 핵심 컬렉션 자료형부터 모듈화 프로그래밍까지, 컴퓨터과학의 심화 개념을 실습 중심으로 학습하여 실전 문제 해결 역량을 기르는 과정입니다.
키워드: 소프트웨어,파이썬,컴퓨팅적 사고",국립군산대학교,김대기,advanced,2025년 2학기,http://www.kocw.net/home/cview.do?cid=c0edd79113aa1e83&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538724.jpg,http://www.kocw.net/home/common/contents/syllabus/1538724_20260127104454643.pdf,video,823,
KOCW,14681297019d55cc,공학,컴퓨터과학,컴퓨터과학과 코딩,"컴퓨터 프로그래밍을 처음 접하는 교육생을 대상으로 컴퓨팅적 사고의 이해와 파이썬 프로그램을 실습한다.
키워드: 소프트웨어,파이썬,컴퓨팅적 사고",국립군산대학교,김대기,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=14681297019d55cc&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538732.jpg,http://www.kocw.net/home/common/contents/syllabus/1538732_20260127104354387.pdf,video,1054,
KOCW,7ca4a3a710569763,공학,컴퓨터과학,"코딩으로 푸는 수학, 기초 파이썬","파이썬을 활용해 수학 공식을 코드로 구현하고 실습을 통해 문제 해결 능력을 배양하며, 수학을 더 직관적이고 실용적으로 학습할 수 있는 기회를 제공하고자 함.
키워드: 소프트웨어,파이썬,코딩",국립군산대학교,김대기,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=7ca4a3a710569763&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538715.jpg,http://www.kocw.net/home/common/contents/syllabus/1538715_2026012710438633.pdf,video,1294,
KOCW,ad1e47fe2c385320,공학,컴퓨터공학,클라우드 컴퓨팅의 기초,"4차산업혁명시대의 빅데이터와 인공지능, IoT분야와 
더불어 디지털 트랜스포메이션(DX)를 이룰수 있는 
핵심분야로, 클라우드컴퓨팅의 기본 개념부터 
아키텍처, 보안 등에 대한 개념을 이해하고 학습
키워드: 4차산업혁명,클라우드 컴퓨팅,엣지컴퓨팅,클라우드 보안",국립군산대학교,정길화,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=ad1e47fe2c385320&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538707.jpg,http://www.kocw.net/home/common/contents/syllabus/1538707_2026012710387606.pdf,video,1188,
KOCW,9346d71e1be636b5,공학,컴퓨터과학,파이썬 기초실습 익히기,"컴퓨팅 사고력을 배양하고, 컴퓨터 프로그래밍 기술을 일반문제에 적용하여 문제 해결력을 높인다.
키워드: 소프트웨어,파이썬,컴퓨팅적 사고",국립군산대학교,김대기,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=9346d71e1be636b5&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538697.jpg,http://www.kocw.net/home/common/contents/syllabus/1538697_2026012710271757.pdf,video,1222,
KOCW,7e27c3057d198d03,공학,소프트웨어공학,풀스택(Full-stack) 웹개발 프로젝트,"프론트앤드와 백앤드를 통합하여, 소규모 웹서비스 개발을 목표로 한다.
키워드: 풀스택 개발,웹서비스,프론트앤드와 백앤드 통합,웹 애프리케이션 프로젝트,소프트웨어 개발 흐름",국립군산대학교,최승호,advanced,2025년 2학기,http://www.kocw.net/home/cview.do?cid=7e27c3057d198d03&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538683.jpg,http://www.kocw.net/home/common/contents/syllabus/1538683_20260127102527997.pdf,video,1249,
KOCW,307bccf36ae79e8e,공학,컴퓨터공학,데이터베이스 응용,"본 과목은 데이타베이스 응용프로그램 개발을 위한 이론 및 사용기술들을 강의한다. 또한, 실습과 프로젝트 과제를 통하여, 학생들에게 회사 및 자신이 필요로 하는 SQL 프로그램을 스스로 작성하는 능력과 자신감을 갖도록 유도한다.
키워드: 데이터베이스,쿼리 언어,오라클",안양대학교,변시우,advanced,2025년 2학기,http://www.kocw.net/home/cview.do?cid=307bccf36ae79e8e&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538214.jpg,http://www.kocw.net/home/common/contents/syllabus/1538214_20260122132251125.pdf,video,637,
KOCW,21e4e8d2d9e248fb,공학,화학공학,계산화학특론,"고체의 원자단위적 구조론적 해석과 함께 고체표면에서 발생되는 화학반응물의 흡착, 분해반응에 대해 밀도범함수이론(Density functional theory, DFT)을 기초로 배우게 되며, Vienna Ab initio Simulation Package (VASP) 소프트웨어를 활용하여 원자단위 모델링 기법을 배우게 된다.
키워드: 계산화학,양자역학,밀도범함수이론,VASP,가우시안 소프트웨어",충북대학교,임동희,beginner,2025년 1학기,http://www.kocw.net/home/cview.do?cid=21e4e8d2d9e248fb&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1538085.jpg,http://www.kocw.net/home/common/contents/syllabus/1538085_2026012195617200.pdf,document,844,
KOCW,f8edd794924fe2b4,공학,컴퓨터공학,자료구조,"알고리즘 및 자료구조는 컴퓨터 프로그램을 구성하는 가장 중요한 두 가지 요소이다. 본 강의에서는 알고리즘을 표현하는 몇 가지 방법들을 소개하고, 주어진 알고리즘의 복잡성을 공간 복잡성 및 시간 복잡성의 관점에서 분석할 수 있는 방법을 설명한다. 그리고 현재까지 가장 보편적으로 사용되고 있는 몇 가지 자료구조(Array, Stack, Queue, List, Tree, Graph)와 알고리즘(Sorting, Searching)의 기본 개념을 배운다. 마지막으로, 강의 시간에 습득한 개념을 실제 프로그래밍에 적용하기 위한 다양한 프로그래밍 과제(Java 언어를 이용)를 수행한다.",영남대학교,조행래,intermediate,2025년 2학기,http://www.kocw.net/home/cview.do?cid=f8edd794924fe2b4&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1536922.jpg,http://www.kocw.net/home/common/contents/syllabus/1536922_20260109134110558.pdf,video,1423,5.0
KOCW,f3a2112bc7d0832b,공학,컴퓨터공학,임베디드시스템내 장치간 통신 프로토콜,"임베디드시스템에서 서로 다른 장치 사이의 통신에 사용되는 UART, I2C, SPI, Bluetooth, Wi-Fi 프로토콜에 대해 이해하는 것을 목표로 하며, 아두이노 개발보드에서 해당 프로토콜을 사용하는 방법에 대한 실습을 병행한다.
키워드: UART,I2C,SPI,Bluetooth,Wi-Fi",영남대학교,"최진구,윤태진",intermediate,2025년 2학기,http://www.kocw.net/home/cview.do?cid=f3a2112bc7d0832b&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1536914.jpg,http://www.kocw.net/home/common/contents/syllabus/1536914_20260109134057416.pdf,video,981,
KOCW,6552b0f357784c04,공학,컴퓨터공학,파이썬프로그래밍,,울산과학대학교,"장민호,김금석,장지웅,정일한",unknown,2026년 1학기,http://www.kocw.net/home/cview.do?cid=6552b0f357784c04&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1536577.jpg,http://www.kocw.net/home/common/contents/syllabus/1536577_2026010814510403.pdf,video,2266,
KOCW,c6a52a637044722b,공학,정보통신공학,데이터베이스,"이 과목은 정보통신공학과의 고학년 학부생을 대상으로 개설된 데이타 베이스 강좌이며, 데이타 베이스 시스템의 설계, 사용 방법 및 구현에 필요한 기본 개념을 소개한다. 
특히, 데이타 베이스 모델링과 설계 방법, 데이타 베이스 관리 시스템에 의해 지원되는 언어와 기능들, 그리고 시스템 구현 기술의 기본개념을 중점적으로 강의한다.",영남대학교,박우길,intermediate,2025년 2학기,http://www.kocw.net/home/cview.do?cid=c6a52a637044722b&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1536415.jpg,http://www.kocw.net/home/common/contents/syllabus/1536415_202601089224932.pdf,video,851,
KOCW,825c6640682fcc8c,공학,컴퓨터공학,SQL의 이해,"융합전공자 및 학부 1~2학년이 SQL의 기본 개념과 구조를 이해하고, 간단한 데이터 조회, 삽입, 수정, 삭제 등을 스스로 해볼 수 있도록 한다.
키워드: 데이터베이스,SQL,MySQL",영남대학교,"조행래,정영석",unknown,2025년 2학기,http://www.kocw.net/home/cview.do?cid=825c6640682fcc8c&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1536034.jpg,http://www.kocw.net/home/common/contents/syllabus/1536034_20260107135125914.pdf,video,1119,
KOCW,a624373d1880783e,공학,컴퓨터공학,데이터사이언스,키워드: 강좌 관련 키워드,건국대학교,오병국,unknown,2025년 2학기,http://www.kocw.net/home/cview.do?cid=a624373d1880783e&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1535759.jpg,http://www.kocw.net/home/common/contents/syllabus/1535759_2026010710717883.pdf,video,1025,
KOCW,4da2ba762099a701,공학,전자공학,AI가속기설계,,건국대학교,문승현,intermediate,2025년 1학기,http://www.kocw.net/home/cview.do?cid=4da2ba762099a701&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1535685.jpg,http://www.kocw.net/home/common/contents/syllabus/1535685_202601079417225.pdf,video,1237,
KOCW,7b8364ecd863c062,공학,컴퓨터공학,운영체제 : 병행성,"운영체제의 병행성 챕터를 실제 멀티쓰레드 프로그래밍 실습을 통해  학습한다.
키워드: 병행성,멀티쓰레드,멀티코어,C++11",한국공학대학교,정내훈,intermediate,2025년 2학기,http://www.kocw.net/home/cview.do?cid=7b8364ecd863c062&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1535665.jpg,http://www.kocw.net/home/common/contents/syllabus/1535665_20260106143511243.pdf,video,1451,
KOCW,b2e63a58b0069219,공학,컴퓨터과학,강화학습,"강화학습의 기초 이론을 배우고, 다양한 알고리즘을 분석하며, 실제 환경에서 활용할 수 있는 방안을 탐색하는 것을 목표로 한다.
키워드: Markov Decision Process,Bellman Equation,Monte Carlo,Temoral Difference,SARSA,Q-learning",건양대학교,정원식,beginner,2025년 1학기,http://www.kocw.net/home/cview.do?cid=b2e63a58b0069219&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1534717.jpg,http://www.kocw.net/home/common/contents/syllabus/1534717_20251219154338716.pdf,etc,2064,
KOCW,8a551636cf84d050,공학,소프트웨어공학,데이터분석기본,"파이썬 기반으로 데이터 전처리·수집·시각화의 핵심 개념과 절차를 실습 중심으로 익혀, 실제 데이터 분석 흐름을 수행할 기본 역량을 기르는 강의
키워드: 데이터 전처리,데이터 수집,웹 크롤링,API,데이터 시각화,시각화,MatplotLib,Seaborn,WordCloud",숙명여자대학교,"심우혁,신연순",intermediate,2025년 2학기,http://www.kocw.net/home/cview.do?cid=8a551636cf84d050&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1533975.jpg,http://www.kocw.net/home/common/contents/syllabus/1533975_2025112510221931.pdf,video,2212,
KOCW,a7c72d8a22663179,공학,컴퓨터공학,블록체인 응용,"블록체인 응용에 대한 기초 강의
키워드: 블록체인,응용,알트체인",영남대학교,남승엽,beginner,2025년 1학기,http://www.kocw.net/home/cview.do?cid=a7c72d8a22663179&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1533887.jpg,http://www.kocw.net/home/common/contents/syllabus/1533887_20251106113014358.pdf,video,2777,
KOCW,56f8f300b2703f47,공학,컴퓨터공학,모바일 프로그래밍 및 실습,"모바일 앱 개발의 기본 원리를 이해하고, Android 플랫폼에서 UI 구성, 화면 전환, 이벤트 처리, 데이터 저장 등을 실습을 통해 익히는 것을 목표로 한다.
개발 환경 구축부터 시작해 UI 설계, Activity와 Intent, 사용자 입력, 이벤트 처리, SharedPreferences 저장 방식, 통합 미니 앱 구현까지의 실습 중심 수업이다.
모바일 중심의 디지털 환경에서 앱 개발 역량은 필수 기술로 자리잡고 있으며, 실제 구동 가능한 앱 구현 경험을 통해 실무 적응력을 높일 필요가 있다.
학생들은 앱 제작의 전 과정을 체험하며 모바일 개발에 대한 이해와 자신감을 기르게 되고, 창의적 문제 해결력과 실무 프로젝트 수행 능력을 갖추게 된다.
키워드: 모바일,모바일프로그래밍,안드로이드",영남대학교,윤종희,advanced,2025년 2학기,http://www.kocw.net/home/cview.do?cid=56f8f300b2703f47&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1533880.jpg,http://www.kocw.net/home/common/contents/syllabus/1533880_20251106113024605.pdf,video,2172,
KOCW,07d9d478973028ad,공학,멀티미디어학,p5.js 비주얼포트폴리오,"프로그래밍 입문자가 그림을 그리듯이 코딩을 배울 수 있는 JavaScript 기반의 p5.js를 이용하여, 자신이 만든 프로그램 결과물(작품)을 웹 상에서 시각적인 포트폴리오로 구성하는 것을 목표로 한다
키워드: 프로그래밍 입문,Javascript,p5.js,인터랙티브 콘텐츠",숭실대학교,정기철,beginner,2025년 2학기,http://www.kocw.net/home/cview.do?cid=07d9d478973028ad&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1533562.jpg,http://www.kocw.net/home/common/contents/syllabus/1533562_20251022152433844.pdf,video,3277,
KOCW,526ac5bed223dd44,공학,컴퓨터과학,대학생이라면 꼭 알아야 할 ICT 활용 특강,"이 강좌는 기존에 개별적으로 진행되었던 한글, 파워포인트, 엑셀, ChatGPT 활용 특강을 하나로 통합하여 공개하는 자율 강좌입니다. 총 10개의 영상으로 구성된 본 과정은 대학 생활과 실무에서 가장 자주 활용되는 네 가지 핵심 영역, 즉 문서 작성, 발표 자료 제작, 데이터 분석, 최신 AI 도구 활용을 중심으로 실습 기반 학습을 제공합니다.
한글 강의에서는 레포트 작성의 기본 이론부터 표 삽입, 스타일 편집, 머리말과 꼬리말 작성, 차례 만들기까지 학업에 꼭 필요한 문서 편집 기능을 단계적으로 익힐 수 있습니다. 파워포인트 강의에서는 슬라이드 마스터와 테마 설정, SmartArt, 이미지와 비디오 편집을 통해 효과적이고 전문적인 발표 자료 제작 방법을 학습합니다. 엑셀 강의에서는 차트와 피벗테이블을 활용하여 데이터를 분석하고 시각화하는 방법을 다루며, ChatGPT 강의에서는 생성형 AI의 기초 개념을 이해하고 보고서 작성 및 엑셀과 연계한 데이터 분석 활용법을 배울 수 있습니다.
각 영상은 약 30분 내외로 구성되어 있어 집중력 있게 학습하면서도 필요한 기능을 빠르게 익히고 즉시 적용할 수 있습니다. 이 강좌는 대학생은 물론 직장인과 일반인 등 ICT 활용 역량을 높이고자 하는 모든 학습자에게 유익한 배움의 기회를 제공합니다.
*실습 파일 다운로드: https://drive.google.com/drive/folders/137sHa-aukc2fdHaQXv3NXPiSz0si6ryb?usp=sharing
키워드: 한글,파워포인트,엑셀,ChatGPT,데이터 시각화,문서 작성,발표 자료,생성형 AI,ICT 활용,대학생 특강",차의과학대학교,정미현,beginner,2025년 1학기,http://www.kocw.net/home/cview.do?cid=526ac5bed223dd44&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1533447.jpg,http://www.kocw.net/home/common/contents/syllabus/1533447_2025101616039322.pdf,etc,6460,
KOCW,0fa44287c0998043,공학,정보통신공학,C프로그래밍 고급,"C프로그래밍은 SW전공자들이 1학년때 수강하는 기초과목이며, 2~3학년 SW전공과목 수강을 위해서는 C프로그래밍 능력이 요구된다. 그러나, 다수의 학생들은 C프로그래밍 후반기 수업 내용(function, array, pointer, string, dynamic memory allocation, structure)을 정확히 이해 못하거나 프로그래밍에 자유롭게 활용할 만큼 익숙하지 못하다. 그로 인해 운영체제를 비롯한 주요 SW전공과목을 수강하는데 어려움을 겪는다.
본 동영상 교재는 C프로그래밍 기초가 약한 2~3학년 학생들을 위해 기획되었으며, 운영체제 등 C언어의 고급 기능을 복습함으로써 프로그래밍 실력을 보충하기 위해 개발한다. 본 교재가 성공적으로 개발, 활용될 경우 SW전공자들이 2~3학년 전공과목을 수강하는데 도움이 되리라 기대된다.
키워드: functions,arrays,pointers,dynamic memory allocation,strings,structures,unions,bit-wise operators",한동대학교,김인중,beginner,2026년 1학기,http://www.kocw.net/home/cview.do?cid=0fa44287c0998043&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1532697.jpg,http://www.kocw.net/home/common/contents/syllabus/1532697_2025091291441181.pdf,video,5742,
KOCW,a3fa984dba6daf12,공학,전기전자공학,수치해석,"이 과목은 공학 및 과학 문제의 수치적 해법을 위한 다양한 알고리즘을 다룹니다.
주요 학습 목표는 수치 알고리즘의 이론적 원리, 적용 가능성 및 한계를 이해하고, 이를 MATLAB 환경에서 구현하는 역량을 기르는 것입니다.
키워드: 수치적 방법,오차 분석,선형 대수 방정식,보간 및 근사,상미분방정식",중앙대학교,이우주,intermediate,2025년 1학기,http://www.kocw.net/home/cview.do?cid=a3fa984dba6daf12&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1532065.jpg,http://www.kocw.net/home/common/contents/syllabus/1532065_2025081814174593.pdf,video,2837,
KOCW,77b0e68831e77348,공학,소프트웨어공학,손에잡히는데이터시각화,,호서대학교,문정경,unknown,2025년 1학기,http://www.kocw.net/home/cview.do?cid=77b0e68831e77348&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1531888.jpg,http://www.kocw.net/home/common/contents/syllabus/1531888_20250812145640838.pdf,video,5109,
KOCW,20854394f0e6b795,공학,컴퓨터공학,인공지능파운데이션,"“AI는 인류에게 전기, 불보다 심오하다” 구글 CEO 피차이는 말했다. 이 강의에서는 전체 대학생들이 필수적으로 이해해야 하는 인공지능의 제반 요소들에 대해서 살펴볼 예정이다. 이 핵심 구성요소들을 기반으로 어떠한 응용들이 있는가를 살펴본다. 그래서 인공지능으로 인한 사회 변화와 미래를 전망하는 능력을 함양하도록 한다. 각 주차별로 주제에 맞는 AI 실습을 과제물로 부여하여 총 10주간 수행하고 평가에 반영하므로써 AI 활용 능력을 키운다.
키워드: 인공지능,AI,GPT,빅데이터,초지능",이화여자대학교,용환승,advanced,2025년 1학기,http://www.kocw.net/home/cview.do?cid=20854394f0e6b795&ar=link_openapi,http://www.kocw.net/home/common/contents/thumbnail/07/t1531809.jpg,http://www.kocw.net/home/common/contents/syllabus/1531809_2025081292350828.pdf,video,2731,
